country_code,region_code,name_slug,name,name_normalized,osm_relation_id,wikidata_id,is_capital,lon,lat
br,rs,segredo,Segredo,Segredo,242463,Q577838,,-52.98207364,-29.34261843
br,rs,selbach,Selbach,Selbach,242751,Q1785790,,-52.95652527,-28.62743381
br,rs,senador-salgado-filho,Senador Salgado Filho,Senador Salgado Filho,242535,Q533379,,-54.54540303,-28.0274895
br,rs,sentinela-do-sul,Sentinela do Sul,Sentinela do Sul,242333,Q1750201,,-51.57798177,-30.6133026
br,rs,serafina-correa,Serafina Corrêa,Serafina Correa,242562,Q1757416,,-51.93570861,-28.71079707
br,rs,serio,Sério,Serio,242517,Q1758932,,-52.26745583,-29.38676009
br,rs,sertao,Sertão,Sertao,242290,Q2077786,,-52.25973786,-27.98077355
br,rs,sertao-santana,Sertão Santana,Sertao Santana,242732,Q1750021,,-51.60424992,-30.46542789
br,rs,sete-de-setembro,Sete de Setembro,Sete de Setembro,242509,Q601766,,-54.46368618,-28.13041632
br,rs,severiano-de-almeida,Severiano de Almeida,Severiano de Almeida,242545,Q523277,,-52.1206563,-27.43279298
br,rs,silveira-martins,Silveira Martins,Silveira Martins,242420,Q1757698,,-53.58523747,-29.64525006
br,rs,sinimbu,Sinimbu,Sinimbu,242488,Q523701,,-52.52163631,-29.52906816
br,rs,sobradinho,Sobradinho,Sobradinho,242569,Q2008068,,-53.02516794,-29.41477313
br,rs,soledade,Soledade,Soledade,242387,Q1785706,,-52.50986617,-28.82773795
br,rs,tabai,Tabaí,Tabai,242391,Q1758828,,-51.72747512,-29.68777062
br,rs,tapejara,Tapejara,Tapejara,242478,Q2045002,,-52.02213253,-28.08417106
br,rs,tapera,Tapera,Tapera,242548,Q1749888,,-52.87146717,-28.62495019
br,rs,tapes,Tapes,Tapes,242361,Q1785886,,-51.39449871,-30.6731729
br,rs,taquara,Taquara,Taquara,242539,Q967715,,-50.78116862,-29.6505131
br,rs,taquari,Taquari,Taquari,242591,Q1646949,,-51.86277648,-29.80280085
br,rs,taquarucu-do-sul,Taquaruçu do Sul,Taquarucu do Sul,242782,Q1785461,,-53.46695196,-27.39803605
br,rs,tavares,Tavares,Tavares,242454,Q1803256,,-51.08884298,-31.28870266
br,rs,tenente-portela,Tenente Portela,Tenente Portela,242761,Q1784447,,-53.75726961,-27.37216692
br,rs,terra-de-areia,Terra de Areia,Terra de Areia,242544,Q1750218,,-50.06724915,-29.57754857
br,rs,teutonia,Teutônia,Teutonia,242628,Q985568,,-51.81281687,-29.48891444
br,rs,tio-hugo,Tio Hugo,Tio Hugo,242494,Q617526,,-52.59304612,-28.58049602
br,rs,tiradentes-do-sul,Tiradentes do Sul,Tiradentes do Sul,242602,Q1803162,,-54.08539221,-27.39689888
br,rs,toropi,Toropi,Toropi,242457,Q672721,,-54.228011,-29.4721417
br,rs,torres,Torres,Torres,242436,Q952674,,-49.73040449,-29.33593061
br,rs,tramandai,Tramandaí,Tramandai,242710,Q187160,,-50.1303765,-29.98730195
br,rs,travesseiro,Travesseiro,Travesseiro,242520,Q1785809,,-52.05777727,-29.29908581
br,rs,tres-arroios,Três Arroios,Tres Arroios,242357,Q1785530,,-52.14985207,-27.49951622
br,rs,tres-cachoeiras,Três Cachoeiras,Tres Cachoeiras,242561,Q1750024,,-49.91563928,-29.44588659
br,rs,tres-coroas,Três Coroas,Tres Coroas,242446,Q984552,,-50.78312584,-29.51666098
br,rs,tres-de-maio,Três de Maio,Tres de Maio,242530,Q1786482,,-54.23530221,-27.77966022
br,rs,tres-forquilhas,Três Forquilhas,Tres Forquilhas,242573,Q1750233,,-50.06431648,-29.53811055
br,rs,tres-palmeiras,Três Palmeiras,Tres Palmeiras,242416,Q531078,,-52.84371435,-27.61752745
br,rs,tres-passos,Três Passos,Tres Passos,242715,Q728608,,-53.92969896,-27.45615988
br,rs,trindade-do-sul,Trindade do Sul,Trindade do Sul,242513,Q986519,,-52.89223102,-27.51757593
br,rs,triunfo,Triunfo,Triunfo,242531,Q606083,,-51.71531284,-29.94520427
br,rs,tucunduva,Tucunduva,Tucunduva,242639,Q1785493,,-54.43312867,-27.65005993
br,rs,tunas,Tunas,Tunas,242424,Q1803262,,-52.95701311,-29.10643972
br,rs,tupanci-do-sul,Tupanci do Sul,Tupanci do Sul,242575,Q1784425,,-51.54053901,-27.92571147
br,rs,tupancireta,Tupanciretã,Tupancireta,242665,Q1756630,,-53.84063006,-29.07747973
br,rs,tupandi,Tupandi,Tupandi,242733,Q744647,,-51.41982543,-29.48791281
br,rs,tuparendi,Tuparendi,Tuparendi,242648,Q1784901,,-54.47850808,-27.75408893
br,rs,turucu,Turuçu,Turucu,242302,Q1749856,,-52.17141562,-31.41236586
br,rs,ubiretama,Ubiretama,Ubiretama,242771,Q1774466,,-54.68451078,-28.04356477
br,rs,uniao-da-serra,União da Serra,Uniao da Serra,242668,Q1754333,,-52.00041666,-28.77989857
br,rs,unistalda,Unistalda,Unistalda,242781,Q1754325,,-55.15078052,-29.04748503
br,rs,uruguaiana,Uruguaiana,Uruguaiana,242685,Q622823,,-57.08182491,-29.75982317
br,rs,vacaria,Vacaria,Vacaria,242481,Q941580,,-50.93659916,-28.5023544
br,rs,vale-verde,Vale Verde,Vale Verde,242621,Q594012,,-52.1797223,-29.78257494
br,rs,vale-do-sol,Vale do Sol,Vale do Sol,242374,Q1758912,,-52.6813545,-29.60882799
br,rs,vale-real,Vale Real,Vale Real,242519,Q1758328,,-51.25119656,-29.39228062
br,rs,vanini,Vanini,Vanini,242637,Q1788290,,-51.8446582,-28.47622252
br,rs,venancio-aires,Venâncio Aires,Venancio Aires,242360,Q983517,,-52.19188024,-29.61165289
br,rs,vera-cruz,Vera Cruz,Vera Cruz,242600,Q1802230,,-52.50110341,-29.71985759
br,rs,veranopolis,Veranópolis,Veranopolis,242554,Q1101945,,-51.5522869,-28.93395734
br,rs,vespasiano-correa,Vespasiano Correa,Vespasiano Correa,242663,Q1758738,,-51.85946995,-29.06989436
br,rs,viadutos,Viadutos,Viadutos,242449,Q772750,,-52.02379875,-27.57095306
br,rs,viamao,Viamão,Viamao,242581,Q732905,,-51.02482049,-30.08189684
br,rs,vicente-dutra,Vicente Dutra,Vicente Dutra,242774,Q1758321,,-53.40212906,-27.16844504
br,rs,victor-graeff,Victor Graeff,Victor Graeff,242697,Q1185250,,-52.74779179,-28.56018463
br,rs,vila-flores,Vila Flores,Vila Flores,242393,Q941364,,-51.54958909,-28.86300013
br,rs,vila-langaro,Vila Lângaro,Vila Langaro,242734,Q1785542,,-52.14690336,-28.1074052
br,rs,vila-maria,Vila Maria,Vila Maria,242596,Q1784456,,-52.1635379,-28.53331424
br,rs,vila-nova-do-sul,Vila Nova do Sul,Vila Nova do Sul,242753,Q1754351,,-53.87919648,-30.33395869
br,rs,vista-alegre,Vista Alegre,Vista Alegre,242334,Q1774451,,-53.49241047,-27.37008417
br,rs,vista-alegre-do-prata,Vista Alegre do Prata,Vista Alegre do Prata,242619,Q1754318,,-51.7862084,-28.8094723
br,rs,vista-gaucha,Vista Gaúcha,Vista Gaucha,242379,Q1774460,,-53.70131978,-27.28997838
br,rs,vitoria-das-missoes,Vitória das Missões,Vitoria das Missoes,242565,Q1774423,,-54.49905489,-28.35238725
br,rs,westfalia,Westfália,Westfalia,242453,Q961485,,-51.76615551,-29.42344955
br,rs,xangri-la,Xangri-lá,Xangri-la,242347,Q546227,,-50.03908142,-29.80537819
br,ms,agua-clara,Água Clara,Agua Clara,334028,Q1796727,,-52.87511755,-20.44885076
br,ms,alcinopolis,Alcinópolis,Alcinopolis,333978,Q2012238,,-53.70808963,-18.32503398
br,ms,amambai,Amambai,Amambai,333991,Q453479,,-55.24382769,-23.10058224
br,ms,anastacio,Anastácio,Anastacio,334013,Q22067433,,-55.8045706,-20.4823602
br,ms,anaurilandia,Anaurilândia,Anaurilandia,334050,Q1806340,,-52.71816936,-22.18265027
br,ms,angelica,Angélica,Angelica,334047,Q1793031,,-53.76973048,-22.15606252
br,ms,antonio-joao,Antônio João,Antonio Joao,333994,Q22067430,,-55.94808151,-22.19468539
br,ms,aparecida-do-taboado,Aparecida do Taboado,Aparecida do Taboado,334020,Q22067429,,-51.09763762,-20.08502152
br,ms,aquidauana,Aquidauana,Aquidauana,334007,Q1792157,,-55.79061609,-20.47465435
br,ms,aral-moreira,Aral Moreira,Aral Moreira,334023,Q22067428,,-55.63076145,-22.94788133
br,ms,bandeirantes,Bandeirantes,Bandeirantes,333986,Q2012476,,-54.36319389,-19.9209203
br,ms,bataguassu,Bataguassu,Bataguassu,334052,Q1805582,,-52.4254366,-21.71528844
br,ms,bataypora,Batayporã,Bataypora,334012,Q1796657,,-53.27480699,-22.29587997
br,ms,bela-vista,Bela Vista,Bela Vista,334011,Q1148023,,-56.53131457,-22.11597618
br,ms,bodoquena,Bodoquena,Bodoquena,334019,Q966840,,-56.6735673,-20.5548427
br,ms,bonito,Bonito,Bonito,334027,Q768535,,-56.49285862,-21.12434128
br,ms,brasilandia,Brasilândia,Brasilandia,334005,Q1805829,,-52.03629679,-21.24711814
br,ms,caarapo,Caarapó,Caarapo,334036,Q279492,,-54.8269701,-22.63658222
br,ms,camapua,Camapuã,Camapua,333980,Q1797146,,-54.04330949,-19.5352598
br,ms,campo-grande,Campo Grande,Campo Grande,334022,Q168929,TRUE,-54.61574357,-20.45802999
br,ms,caracol,Caracol,Caracol,334024,Q2289933,,-57.02593876,-22.01273829
br,ms,cassilandia,Cassilândia,Cassilandia,334046,Q1806605,,-51.73157689,-19.10940737
br,ms,chapadao-do-sul,Chapadão do Sul,Chapadao do Sul,334038,Q1805278,,-52.62635571,-18.79777312
br,ms,corguinho,Corguinho,Corguinho,334021,Q2012367,,-54.830006,-19.83121802
br,ms,coronel-sapucaia,Coronel Sapucaia,Coronel Sapucaia,333999,Q1806310,,-55.54132769,-23.27644456
br,ms,corumba,Corumbá,Corumba,2697064,Q271215,,-57.64898546,-19.00637465
br,ms,costa-rica,Costa Rica,Costa Rica,334016,Q1024894,,-53.1330469,-18.54354839
br,ms,coxim,Coxim,Coxim,334029,Q1793013,,-54.75805595,-18.50841054
br,ms,deodapolis,Deodápolis,Deodapolis,333996,Q1805488,,-54.16118324,-22.27294914
br,ms,dois-irmaos-do-buriti,Dois Irmãos do Buriti,Dois Irmaos do Buriti,334009,Q777024,,-55.28191449,-20.69231206
br,ms,douradina,Douradina,Douradina,334030,Q1805588,,-54.60793067,-22.04553028
br,ms,dourados,Dourados,Dourados,334017,Q651874,,-54.81128912,-22.22723554
br,ms,eldorado,Eldorado,Eldorado,333998,Q2019293,,-54.28002825,-23.77405392
br,ms,fatima-do-sul,Fátima do Sul,Fatima do Sul,334003,Q597397,,-54.51637599,-22.37542321
br,ms,figueirao,Figueirão,Figueirao,334015,Q2289863,,-53.64257332,-18.67544807
br,ms,gloria-de-dourados,Glória de Dourados,Gloria de Dourados,334037,Q1806358,,-54.23462879,-22.41442453
br,ms,guia-lopes-da-laguna,Guia Lopes da Laguna,Guia Lopes da Laguna,333979,Q1793002,,-56.1081525,-21.45245914
br,ms,iguatemi,Iguatemi,Iguatemi,333983,Q431778,,-54.55860109,-23.66190156
br,ms,inocencia,Inocência,Inocencia,334025,Q1805505,,-51.92767902,-19.72545797
br,ms,itapora,Itaporã,Itapora,333989,Q1805496,,-54.79565874,-22.08244756
br,ms,itaquirai,Itaquiraí,Itaquirai,334041,Q1805021,,-54.1881983,-23.49066326
br,ms,ivinhema,Ivinhema,Ivinhema,334008,Q2011871,,-53.82697015,-22.30160356
br,ms,japora,Japorã,Japora,334026,Q1805419,,-54.40348474,-23.89406695
br,ms,jaraguari,Jaraguari,Jaraguari,334031,Q1805001,,-54.44068395,-20.10374039
br,ms,jardim,Jardim,Jardim,333992,Q927504,,-56.14584458,-21.47960315
br,ms,jatei,Jateí,Jatei,334002,Q971568,,-54.30805438,-22.48168703
br,ms,juti,Juti,Juti,334004,Q991137,,-54.60132283,-22.86247183
br,ms,ladario,Ladário,Ladario,2697039,Q1798712,,-57.6024002,-19.00177567
br,ms,laguna-carapa,Laguna Carapã,Laguna Carapa,334033,Q384939,,-55.15010773,-22.55058151
br,ms,maracaju,Maracaju,Maracaju,334000,Q1792127,,-55.15713957,-21.62361038
br,ms,miranda,Miranda,Miranda,333988,Q519471,,-56.39019829,-20.2393335
br,ms,mundo-novo,Mundo Novo,Mundo Novo,333985,Q2289881,,-54.28166142,-23.93527362
br,ms,navirai,Naviraí,Navirai,333981,Q1793018,,-54.19883617,-23.05999948
br,ms,nioaque,Nioaque,Nioaque,333982,Q1805437,,-55.83388992,-21.15815231
br,ms,nova-alvorada-do-sul,Nova Alvorada do Sul,Nova Alvorada do Sul,334001,Q1806336,,-54.3828036,-21.46663425
br,ms,nova-andradina,Nova Andradina,Nova Andradina,334054,Q746291,,-53.35157381,-22.24875931
br,ms,novo-horizonte-do-sul,Novo Horizonte do Sul,Novo Horizonte do Sul,333984,Q1805007,,-53.86088656,-22.65495311
br,ms,paraiso-das-aguas,Paraíso das Águas,Paraiso das Aguas,6626705,Q3910285,,-53.01158333,-19.02164778
br,ms,paranaiba,Paranaíba,Paranaiba,334049,Q925758,,-51.18870771,-19.67737173
br,ms,paranhos,Paranhos,Paranhos,334014,Q522494,,-55.43303046,-23.89686966
br,ms,pedro-gomes,Pedro Gomes,Pedro Gomes,333997,Q1804993,,-54.55244583,-18.10185623
br,ms,ponta-pora,Ponta Porã,Ponta Pora,334010,Q928094,,-55.71085018,-22.48618708
br,ms,porto-murtinho,Porto Murtinho,Porto Murtinho,333987,Q1792999,,-57.8884823,-21.70732456
br,ms,ribas-do-rio-pardo,Ribas do Rio Pardo,Ribas do Rio Pardo,334006,Q691658,,-53.76167762,-20.44367553
br,ms,rio-brilhante,Rio Brilhante,Rio Brilhante,333993,Q1793219,,-54.54224222,-21.80119526
br,ms,rio-negro,Rio Negro,Rio Negro,334053,Q2167306,,-54.98750232,-19.44742911
br,ms,rio-verde-de-mato-grosso,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,334018,Q1805638,,-54.84225369,-18.91658644
br,ms,rochedo,Rochedo,Rochedo,334032,Q2012023,,-54.89277193,-19.96185961
br,ms,santa-rita-do-pardo,Santa Rita do Pardo,Santa Rita do Pardo,334035,Q1806537,,-52.82807143,-21.30537694
br,ms,sao-gabriel-do-oeste,São Gabriel do Oeste,Sao Gabriel do Oeste,334034,Q1805031,,-54.56456909,-19.39552137
br,ms,sete-quedas,Sete Quedas,Sete Quedas,333990,Q1794989,,-55.05331509,-23.98351326
br,ms,selviria,Selvíria,Selviria,333995,Q1806509,,-51.41893691,-20.36674259
br,ms,sidrolandia,Sidrolândia,Sidrolandia,334042,Q1792185,,-54.96603014,-20.93105446
br,ms,sonora,Sonora,Sonora,334040,Q2022558,,-54.75490622,-17.58135523
br,ms,tacuru,Tacuru,Tacuru,334039,Q1805286,,-55.02032052,-23.63474202
br,ms,taquarussu,Taquarussu,Taquarussu,334048,Q2082853,,-53.35191874,-22.48998706
br,ms,terenos,Terenos,Terenos,334045,Q22067369,,-54.86555663,-20.44230768
br,ms,tres-lagoas,Três Lagoas,Tres Lagoas,334044,Q22067368,,-51.71000063,-20.78867916
br,ms,vicentina,Vicentina,Vicentina,334043,Q1793009,,-54.44212478,-22.40178756
br,mt,acorizal,Acorizal,Acorizal,333683,Q507567,,-56.37155257,-15.19788998
br,mt,agua-boa,Água Boa,Agua Boa,333693,Q1988205,,-52.1589153,-14.0490868
br,mt,alta-floresta,Alta Floresta,Alta Floresta,333692,Q433574,,-56.09161044,-9.871722597
br,mt,alto-araguaia,Alto Araguaia,Alto Araguaia,333623,Q22067364,,-53.22026033,-17.31558994
br,mt,alto-boa-vista,Alto Boa Vista,Alto Boa Vista,333704,Q612610,,-51.37932207,-11.67674516
br,mt,alto-garcas,Alto Garças,Alto Garcas,333724,Q443458,,-53.52845412,-16.94672218
br,mt,alto-paraguai,Alto Paraguai,Alto Paraguai,333632,Q676719,,-56.49444166,-14.51471181
br,mt,alto-taquari,Alto Taquari,Alto Taquari,333736,Q1805426,,-53.28199312,-17.83474365
br,mt,apiacas,Apiacás,Apiacas,333723,Q2103560,,-57.39540224,-9.565495169
br,mt,araguaiana,Araguaiana,Araguaiana,333628,Q1792161,,-51.83362165,-15.7312435
br,mt,araguainha,Araguainha,Araguainha,333680,Q1806527,,-53.03561988,-16.85754554
br,mt,araputanga,Araputanga,Araputanga,333720,Q1806505,,-58.34836715,-15.46814427
br,mt,arenapolis,Arenápolis,Arenapolis,333619,Q1806305,,-56.84448924,-14.45552167
br,mt,aripuana,Aripuanã,Aripuana,333630,Q1805412,,-59.44861638,-10.1725237
br,mt,barao-de-melgaco,Barão de Melgaço,Barao de Melgaco,333718,Q1806364,,-55.96712113,-16.19509945
br,mt,barra-do-bugres,Barra do Bugres,Barra do Bugres,333638,Q1805676,,-57.18640869,-15.06625794
br,mt,barra-do-garcas,Barra do Garças,Barra do Garcas,333659,Q577720,,-52.26032976,-15.88871145
br,mt,bom-jesus-do-araguaia,Bom Jesus do Araguaia,Bom Jesus do Araguaia,333634,Q2012959,,-51.50363923,-12.17359834
br,mt,brasnorte,Brasnorte,Brasnorte,333688,Q1806329,,-58.00267363,-12.12493814
br,mt,caceres,Cáceres,Caceres,333703,Q986526,,-57.67476231,-16.07409563
br,mt,campinapolis,Campinápolis,Campinapolis,333646,Q955067,,-52.79749475,-14.53961743
br,mt,campo-novo-do-parecis,Campo Novo do Parecis,Campo Novo do Parecis,333696,Q1793164,,-57.88854648,-13.65473317
br,mt,campo-verde,Campo Verde,Campo Verde,333677,Q1891475,,-55.17165541,-15.55370427
br,mt,campos-de-julio,Campos de Júlio,Campos de Julio,333645,Q1805540,,-59.26340852,-13.71992305
br,mt,canabrava-do-norte,Canabrava do Norte,Canabrava do Norte,333662,Q1805653,,-51.83775801,-11.04618692
br,mt,canarana,Canarana,Canarana,333639,Q519706,,-52.27345686,-13.55922951
br,mt,carlinda,Carlinda,Carlinda,333676,Q1806323,,-55.82161478,-9.966665793
br,mt,castanheira,Castanheira,Castanheira,333708,Q749396,,-58.61340926,-11.13410786
br,mt,chapada-dos-guimaraes,Chapada dos Guimarães,Chapada dos Guimaraes,333644,Q986247,,-55.74500452,-15.46056968
br,mt,claudia,Cláudia,Claudia,333678,Q2065373,,-54.87418245,-11.50531074
br,mt,cocalinho,Cocalinho,Cocalinho,333665,Q1793037,,-51.01124364,-14.39036554
br,mt,colider,Colíder,Colider,333614,Q1805608,,-55.46423054,-10.80408978
br,mt,colniza,Colniza,Colniza,333631,Q2065396,,-59.21894867,-9.457903847
br,mt,comodoro,Comodoro,Comodoro,333621,Q1221976,,-59.79043099,-13.66055992
br,mt,confresa,Confresa,Confresa,333717,Q1805601,,-51.57103362,-10.64073058
br,mt,conquista-doeste,Conquista d'Oeste,Conquista d'Oeste,333670,Q2089624,,-59.54507421,-14.53627282
br,mt,cotriguacu,Cotriguaçu,Cotriguacu,333625,Q2013031,,-58.60689497,-9.886253872
br,mt,cuiaba,Cuiabá,Cuiaba,333734,Q170762,TRUE,-56.07325204,-15.56998901
br,mt,curvelandia,Curvelândia,Curvelandia,333654,Q2066057,,-57.91711498,-15.60930617
br,mt,denise,Denise,Denise,333674,Q1847425,,-57.05377727,-14.73381592
br,mt,diamantino,Diamantino,Diamantino,333600,Q1259020,,-56.43356608,-14.40132296
br,mt,dom-aquino,Dom Aquino,Dom Aquino,333695,Q528293,,-54.91748078,-15.80745515
br,mt,feliz-natal,Feliz Natal,Feliz Natal,333735,Q930196,,-54.93390407,-12.38324703
br,mt,figueiropolis-doeste,Figueirópolis d'Oeste,Figueiropolis d'Oeste,333598,Q2013037,,-58.73782455,-15.44613511
br,mt,gaucha-do-norte,Gaúcha do Norte,Gaucha do Norte,333669,Q1805569,,-53.26151867,-13.18804319
br,mt,general-carneiro,General Carneiro,General Carneiro,333661,Q548635,,-52.75930983,-15.70704179
br,mt,gloria-doeste,Glória d'Oeste,Gloria d'Oeste,333612,Q2012397,,-58.31448559,-15.76796231
br,mt,guaranta-do-norte,Guarantã do Norte,Guaranta do Norte,333663,Q2012390,,-54.91605731,-9.954073234
br,mt,guiratinga,Guiratinga,Guiratinga,333657,Q2011948,,-53.76096403,-16.34838927
br,mt,indiavai,Indiavaí,Indiavai,333701,Q781642,,-58.57399239,-15.49751423
br,mt,ipiranga-do-norte,Ipiranga do Norte,Ipiranga do Norte,333711,Q2089652,,-56.15979314,-12.236842
br,mt,itanhanga,Itanhangá,Itanhanga,333641,Q2089697,,-56.64934361,-12.23476872
br,mt,itauba,Itaúba,Itauba,333712,Q2012214,,-55.24668933,-11.0077119
br,mt,itiquira,Itiquira,Itiquira,333656,Q2020525,,-54.1443009,-17.20682506
br,mt,jaciara,Jaciara,Jaciara,333616,Q1805634,,-54.96418818,-15.96483818
br,mt,jangada,Jangada,Jangada,333721,Q678587,,-56.49019456,-15.23968723
br,mt,jauru,Jauru,Jauru,333699,Q2012195,,-58.8798384,-15.34189638
br,mt,juara,Juara,Juara,333666,Q1806599,,-57.51312322,-11.25035998
br,mt,juina,Juína,Juina,333633,Q1880608,,-58.76221715,-11.42201803
br,mt,juruena,Juruena,Juruena,333716,Q1869664,,-58.49630917,-10.32911278
br,mt,juscimeira,Juscimeira,Juscimeira,333660,Q1805629,,-54.88876094,-16.04468519
br,mt,lambari-doeste,Lambari d'Oeste,Lambari d'Oeste,333620,Q1871942,,-58.00582518,-15.31550124
br,mt,lucas-do-rio-verde,Lucas do Rio Verde,Lucas do Rio Verde,333671,Q2012618,,-55.92177071,-13.07046495
br,mt,luciara,Luciara,Luciara,333635,Q1805614,,-50.66320158,-11.2280971
br,mt,vila-bela-da-santissima-trindade,Vila Bela da Santíssima Trindade,Vila Bela da Santissima Trindade,333664,Q732088,,-59.9525582,-15.00932448
br,mt,marcelandia,Marcelândia,Marcelandia,333679,Q2012355,,-54.51930623,-11.08059141
br,mt,matupa,Matupá,Matupa,333706,Q2012202,,-54.93180572,-10.17210747
br,mt,mirassol-doeste,Mirassol d'Oeste,Mirassol d'Oeste,333719,Q2012414,,-58.09790357,-15.67407078
br,mt,nobres,Nobres,Nobres,333725,Q1805596,,-56.33408483,-14.72450027
br,mt,nortelandia,Nortelândia,Nortelandia,333627,Q1805662,,-56.80206898,-14.45372456
br,mt,nossa-senhora-do-livramento,Nossa Senhora do Livramento,Nossa Senhora do Livramento,333615,Q2107985,,-56.34525856,-15.78967621
br,mt,nova-bandeirantes,Nova Bandeirantes,Nova Bandeirantes,333651,Q515107,,-57.8184758,-9.84295282
br,mt,nova-nazare,Nova Nazaré,Nova Nazare,333685,Q2012379,,-51.79743422,-13.98786727
br,mt,nova-lacerda,Nova Lacerda,Nova Lacerda,333686,Q744302,,-59.5903305,-14.46978899
br,mt,nova-santa-helena,Nova Santa Helena,Nova Santa Helena,333667,Q2012034,,-55.18368574,-10.85099998
br,mt,nova-brasilandia,Nova Brasilândia,Nova Brasilandia,333737,Q773466,,-54.97190887,-14.92546446
br,mt,nova-canaa-do-norte,Nova Canaã do Norte,Nova Canaa do Norte,333698,Q1805557,,-55.71487731,-10.63110423
br,mt,nova-mutum,Nova Mutum,Nova Mutum,333715,Q263731,,-56.11000525,-13.83272569
br,mt,nova-olimpia,Nova Olímpia,Nova Olimpia,333682,Q2103607,,-57.28292396,-14.77941424
br,mt,nova-ubirata,Nova Ubiratã,Nova Ubirata,333618,Q1806494,,-55.27321332,-13.03382772
br,mt,nova-xavantina,Nova Xavantina,Nova Xavantina,333640,Q1806546,,-52.36119267,-14.66917952
br,mt,novo-mundo,Novo Mundo,Novo Mundo,333658,Q2095122,,-55.17201893,-9.977109195
br,mt,novo-horizonte-do-norte,Novo Horizonte do Norte,Novo Horizonte do Norte,333681,Q1806349,,-57.31747511,-11.38763478
br,mt,novo-sao-joaquim,Novo São Joaquim,Novo Sao Joaquim,333709,Q2011959,,-53.01611551,-14.88656526
br,mt,paranaita,Paranaíta,Paranaita,333596,Q1805645,,-56.47889972,-9.669655499
br,mt,paranatinga,Paranatinga,Paranatinga,333611,Q1805618,,-54.05409199,-14.42769848
br,mt,novo-santo-antonio,Novo Santo Antônio,Novo Santo Antonio,333626,Q2107875,,-50.96917265,-12.29469348
br,mt,pedra-preta,Pedra Preta,Pedra Preta,333604,Q1857809,,-54.47139564,-16.62221042
br,mt,peixoto-de-azevedo,Peixoto de Azevedo,Peixoto de Azevedo,333689,Q933251,,-54.9922974,-10.24484208
br,mt,planalto-da-serra,Planalto da Serra,Planalto da Serra,333728,Q1806584,,-54.78349575,-14.66070594
br,mt,pocone,Poconé,Pocone,333636,Q166445,,-56.62650935,-16.25950947
br,mt,pontal-do-araguaia,Pontal do Araguaia,Pontal do Araguaia,333705,Q1805578,,-52.25851111,-15.90247134
br,mt,ponte-branca,Ponte Branca,Ponte Branca,333629,Q1805547,,-52.83577573,-16.76764801
br,mt,pontes-e-lacerda,Pontes e Lacerda,Pontes e Lacerda,333710,Q2011952,,-59.33800184,-15.22972757
br,mt,porto-alegre-do-norte,Porto Alegre do Norte,Porto Alegre do Norte,333647,Q1805622,,-51.63087982,-10.87754848
br,mt,porto-dos-gauchos,Porto dos Gaúchos,Porto dos Gauchos,333608,Q928704,,-57.40835384,-11.53384003
br,mt,porto-esperidiao,Porto Esperidião,Porto Esperidiao,333605,Q2012385,,-58.46929874,-15.85763486
br,mt,porto-estrela,Porto Estrela,Porto Estrela,333732,Q738627,,-57.2013573,-15.33133631
br,mt,poxoreu,Poxoréu,Poxoreu,333733,Q1920318,,-54.40073266,-15.81813556
br,mt,primavera-do-leste,Primavera do Leste,Primavera do Leste,333687,Q2012361,,-54.30005326,-15.55229359
br,mt,querencia,Querência,Querencia,333690,Q729434,,-52.20989192,-12.59229963
br,mt,sao-jose-dos-quatro-marcos,São José dos Quatro Marcos,Sao Jose dos Quatro Marcos,333697,Q2012409,,-58.17650594,-15.62710574
br,mt,reserva-do-cabacal,Reserva do Cabaçal,Reserva do Cabacal,333642,Q938084,,-58.38536453,-15.12240953
br,mt,ribeirao-cascalheira,Ribeirão Cascalheira,Ribeirao Cascalheira,333643,Q1805821,,-51.83336335,-12.93204856
br,mt,ribeiraozinho,Ribeirãozinho,Ribeiraozinho,333668,Q1806514,,-52.69544173,-16.48652591
br,mt,rio-branco,Rio Branco,Rio Branco,333653,Q2099595,,-58.11793935,-15.23568281
br,mt,santa-carmem,Santa Carmem,Santa Carmem,333727,Q1805671,,-55.28222271,-11.96968556
br,mt,santo-afonso,Santo Afonso,Santo Afonso,333700,Q2012245,,-57.00050364,-14.49077682
br,mt,sao-jose-do-povo,São José do Povo,Sao Jose do Povo,333707,Q252242,,-54.25624637,-16.46633031
br,mt,sao-jose-do-rio-claro,São José do Rio Claro,Sao Jose do Rio Claro,333652,Q1805405,,-56.72158376,-13.45206834
br,mt,sao-jose-do-xingu,São José do Xingu,Sao Jose do Xingu,333649,Q1792165,,-52.73979364,-10.80026416
br,mt,sao-pedro-da-cipa,São Pedro da Cipa,Sao Pedro da Cipa,333650,Q1805550,,-54.91899318,-16.00270852
br,mt,rondolandia,Rondolândia,Rondolandia,333648,Q2012042,,-61.45967817,-10.84430197
br,mt,rondonopolis,Rondonópolis,Rondonopolis,333637,Q983714,,-54.63358704,-16.47016287
br,mt,rosario-oeste,Rosário Oeste,Rosario Oeste,333606,Q2012402,,-56.42829321,-14.82642757
br,mt,santa-cruz-do-xingu,Santa Cruz do Xingu,Santa Cruz do Xingu,333726,Q2012489,,-52.39861597,-10.1524495
br,mt,salto-do-ceu,Salto do Céu,Salto do Ceu,333722,Q2012470,,-58.12675181,-15.13582457
